order_id,order_date,customer_id,product_id,region_id,quantity,discount,sales_amount,cost_amount,profit,is_return,is_invalid_date
O011673,2025-06-15,C00351,P0085,R009,2,0.1,973.21,655.5,317.71,0,0
O011674,2024-12-17,C00756,P0038,R017,1,0.15,346.7,242.44,104.26,0,0
O011675,2024-10-31,C01620,P0066,R003,1,0.05,809.12,711.51,97.61,0,0
O011676,2025-07-02,C00893,P0085,R016,1,0.0,540.67,327.75,212.92,0,0
O011677,2024-01-09,C01175,P0005,R017,1,0.05,638.58,567.23,71.35,0,0
O011678,2025-08-26,C01732,P0042,R012,2,0.0,175.92,138.04,37.88,0,0
O011679,2025-05-19,C00952,P0039,R006,1,0.05,856.48,688.78,167.7,0,0
O011680,2025-07-13,C00670,P0079,R001,1,0.15,86.64,76.83,9.81,0,0
O011681,2024-11-03,C01461,P0074,R020,2,0.0,995.42,811.48,183.94,0,0
O011682,2024-10-08,C00631,P0087,R001,1,0.1,334.41,228.34,106.07,0,0
O011683,2025-02-22,C00777,P0063,R002,1,0.0,351.53,243.66,107.87,0,0
O011684,2025-04-14,C01777,P0030,R004,1,0.1,435.93,320.28,115.65,0,0
O011685,2025-11-07,C00875,P0052,R004,1,0.0,453.69,386.04,67.65,0,0
O011686,2025-09-18,C00502,P0049,R006,1,0.0,908.38,588.64,319.74,0,0
O011687,2024-02-09,C01670,P0074,R005,4,0.1,1791.76,1622.96,168.8,0,0
O011688,2024-04-20,C01285,P0097,R010,2,0.05,2296.81,1605.58,691.23,0,0
O011689,2025-11-22,C01536,P0055,R018,1,0.15,718.52,517.78,200.74,0,0
O011690,2024-10-10,C00654,P0071,R008,2,0.0,1770.26,1354.96,415.3,0,0
O011691,2025-02-28,C01564,P0024,R003,4,0.05,3635.88,3310.16,325.72,0,0
O011692,2024-02-11,C01903,P0066,R004,1,0.05,809.12,711.51,97.61,0,0
O011693,2024-03-17,C00327,P0079,R017,2,0.0,203.86,153.66,50.2,0,0
O011694,2024-10-25,C00380,P0082,R002,1,0.0,186.08,158.66,27.42,0,0
O011695,2025-06-08,C01129,P0099,R020,2,0.1,2024.91,1436.9,588.01,0,0
O011696,2025-07-18,C01448,P0100,R001,1,0.05,415.41,258.19,157.22,0,0
O011697,2025-10-16,C00001,P0060,R001,1,0.15,385.67,340.64,45.03,0,0
O011698,2024-05-24,C01101,P0090,R002,2,0.0,99.2,86.46,12.74,0,0
O011699,2024-05-27,C00255,P0080,R019,2,0.0,2128.82,1511.94,616.88,0,0
O011700,2025-01-31,C01958,P0061,R001,2,0.0,1507.3,959.52,547.78,0,0
O011701,2025-02-03,C01453,P0005,R018,2,0.15,1142.72,1134.46,8.26,0,0
O011702,2024-01-27,C01989,P0099,R001,3,0.1,3037.36,2155.35,882.01,0,0
O011703,2024-11-22,C00437,P0098,R015,3,0.2,3368.95,2453.82,915.13,0,0
O011704,2025-10-18,C01588,P0060,R009,4,0.15,1542.68,1362.56,180.12,0,0
O011705,2024-04-29,C00765,P0043,R005,2,0.0,41.2,29.64,11.56,0,0
O011706,2025-08-22,C00207,P0016,R014,3,0.15,1077.17,1078.65,-1.48,0,0
O011707,2024-11-22,C00961,P0008,R015,4,0.1,749.23,513.2,236.03,0,0
O011708,2025-01-18,C00939,P0085,R009,1,0.0,540.67,327.75,212.92,0,0
O011709,2025-04-14,C01001,P0050,R003,1,0.05,1190.88,827.4,363.48,0,0
O011710,2025-05-30,C01710,P0065,R006,3,0.05,1455.04,1327.53,127.51,0,0
O011711,2025-04-11,C00559,P0039,R001,1,0.0,901.56,688.78,212.78,0,0
O011712,2024-03-16,C01277,P0069,R013,1,0.0,805.04,612.85,192.19,0,0
O011713,2024-08-03,C00399,P0082,R008,3,0.1,502.42,475.98,26.44,0,0
O011714,2025-09-09,C01758,P0092,R013,1,0.0,62.7,41.5,21.2,0,0
O011715,2024-01-30,C00917,P0058,R011,1,0.0,477.75,359.06,118.69,0,0
O011716,2025-06-06,C01599,P0038,R015,3,0.15,1040.09,727.32,312.77,0,0
O011717,2025-01-15,C00538,P0011,R010,1,0.1,444.12,415.83,28.29,0,0
O011718,2024-03-28,C00626,P0089,R006,2,0.0,1763.36,1512.28,251.08,0,0
O011719,2024-03-30,C01966,P0089,R013,1,0.0,881.68,756.14,125.54,0,0
O011720,2025-12-17,C00391,P0044,R020,1,0.0,386.64,265.87,120.77,0,0
O011721,2024-01-23,C01123,P0028,R014,3,0.1,1641.17,1559.13,82.04,0,0
O011722,2024-01-17,C00646,P0074,R004,3,0.0,1493.13,1217.22,275.91,0,0
O011723,2024-01-13,C00781,P0081,R006,1,0.05,183.44,167.77,15.67,0,0
O011724,2025-04-04,C01392,P0078,R020,2,0.0,1818.18,1476.92,341.26,0,0
O011725,2025-11-08,C01564,P0011,R015,2,0.05,937.59,831.66,105.93,0,0
O011726,2024-05-05,C00963,P0099,R013,1,0.0,1124.95,718.45,406.5,0,0
O011727,2025-08-04,C01277,P0063,R015,3,0.0,1054.59,730.98,323.61,0,0
O011728,2025-06-09,C00088,P0069,R006,4,0.0,3220.16,2451.4,768.76,0,0
O011729,2024-06-16,C00468,P0007,R019,1,0.05,1384.41,854.41,530.0,0,0
O011730,2024-02-21,C01485,P0002,R004,1,0.05,83.57,64.25,19.32,0,0
O011731,2024-12-22,C01332,P0018,R019,1,0.0,942.45,765.67,176.78,0,0
O011732,2024-02-29,C00090,P0048,R005,1,0.0,138.57,95.33,43.24,0,0
O011734,2024-12-06,C00819,P0079,R013,1,0.0,101.93,76.83,25.1,0,0
O011735,2025-08-19,C00608,P0100,R010,1,0.0,437.27,258.19,179.08,0,0
O011736,2025-12-27,C00925,P0075,R020,1,0.1,173.15,139.88,33.27,0,0
O011737,2025-04-03,C00790,P0015,R018,2,0.15,2113.9,1794.06,319.84,0,0
O011738,2024-07-21,C01007,P0076,R018,1,0.05,534.02,442.13,91.89,0,0
O011739,2024-08-27,C00329,P0072,R012,2,0.0,553.0,460.86,92.14,0,0
O011740,2025-03-23,C00279,P0092,R020,3,0.05,178.7,124.5,54.2,0,0
O011741,2024-05-06,C01980,P0063,R015,1,0.1,316.38,243.66,72.72,0,0
O011742,2025-01-14,C01496,P0032,R007,1,0.1,1026.45,875.49,150.96,0,0
O011743,2025-07-16,C00723,P0079,R012,2,0.1,183.47,153.66,29.81,0,0
O011744,2025-09-07,C01699,P0081,R008,1,0.15,164.14,167.77,-3.63,0,0
O011745,2024-02-13,C01591,P0060,R006,4,0.15,1542.68,1362.56,180.12,0,0
O011746,2024-07-29,C01396,P0014,R015,1,0.0,470.73,413.45,57.28,0,0
O011747,2024-07-05,C01443,P0050,R009,1,0.05,1190.88,827.4,363.48,0,0
O011748,2025-02-09,C01903,P0088,R006,1,0.05,82.89,58.34,24.55,0,0
O011749,2024-05-15,C01669,P0039,R018,1,0.05,856.48,688.78,167.7,0,0
O011750,2025-11-25,C00516,P0079,R007,1,0.05,96.83,76.83,20.0,0,0
O011751,2025-11-01,C01454,P0033,R015,1,0.1,638.45,488.41,150.04,0,0
O011752,2024-08-31,C00322,P0042,R006,1,0.1,79.16,69.02,10.14,0,0
O011753,2024-10-24,C01006,P0042,R008,1,0.05,83.56,69.02,14.54,0,0
O011754,2024-11-17,C00135,P0019,R009,1,0.05,49.8,44.02,5.78,0,0
O011755,2024-02-01,C00339,P0044,R010,1,0.05,367.31,265.87,101.44,0,0
O011756,2025-10-11,C01444,P0079,R016,2,0.1,183.47,153.66,29.81,0,0
O011757,2025-07-23,C00744,P0049,R008,1,0.05,862.96,588.64,274.32,0,0
O011758,2024-08-31,C00325,P0038,R001,2,0.1,734.18,484.88,249.3,0,0
O011759,2025-02-04,C01959,P0077,R004,3,0.0,1955.37,1188.12,767.25,0,0
O011760,2024-10-05,C01877,P0060,R001,4,0.05,1724.17,1362.56,361.61,0,0
O011761,2024-06-15,C00459,P0052,R019,3,0.15,1156.91,1158.12,-1.21,0,0
O011762,2024-08-10,C01197,P0085,R001,1,0.0,540.67,327.75,212.92,0,0
O011763,2024-03-19,C00588,P0047,R019,1,0.0,493.29,406.08,87.21,0,0
O011764,2025-08-14,C01609,P0063,R013,2,0.1,632.75,487.32,145.43,0,0
O011765,2025-04-23,C01376,P0005,R001,3,0.1,1814.91,1701.69,113.22,0,0
O011766,2025-11-11,C00870,P0043,R008,3,0.05,58.71,44.46,14.25,0,0
O011767,2024-01-05,C01862,P0031,R016,1,0.0,163.53,113.67,49.86,0,0
O011768,2025-04-06,C01470,P0092,R010,3,0.0,188.1,124.5,63.6,0,0
O011769,2025-02-13,C00303,P0004,R017,1,0.1,923.45,686.46,236.99,0,0
O011770,2025-03-31,C00888,P0077,R010,1,0.1,586.61,396.04,190.57,0,0
O011771,2025-12-24,C01660,P0081,R008,4,0.0,772.4,671.08,101.32,0,0
O011772,2024-10-12,C01078,P0042,R005,4,0.0,351.84,276.08,75.76,0,0
O011773,2024-04-13,C00200,P0034,R014,2,0.0,1223.52,1004.1,219.42,0,0
O011774,2024-01-10,C01548,P0023,R016,1,0.0,266.35,211.31,55.04,0,0
O011775,2024-12-25,C00963,P0036,R014,1,0.0,1048.47,882.0,166.47,0,0
O011776,2024-05-07,C00477,P0094,R004,1,0.05,825.95,695.08,130.87,0,0
O011777,2024-04-13,C01632,P0007,R008,1,0.0,1457.27,854.41,602.86,0,0
O011778,2024-04-17,C01770,P0055,R014,1,0.05,803.05,517.78,285.27,0,0
O011779,2024-07-21,C01176,P0034,R005,1,0.05,581.17,502.05,79.12,0,0
O011780,2024-03-25,C01433,P0076,R015,1,0.0,562.13,442.13,120.0,0,0
O011781,2024-12-21,C00483,P0042,R019,3,0.0,263.88,207.06,56.82,0,0
O011782,2025-04-23,C01494,P0043,R006,1,0.1,18.54,14.82,3.72,0,0
O011783,2024-07-30,C01809,P0009,R008,1,0.0,941.01,785.27,155.74,0,0
O011784,2024-04-09,C00477,P0094,R015,1,0.15,739.01,695.08,43.93,0,0
O011785,2025-02-22,C01886,P0061,R015,3,0.0,2260.95,1439.28,821.67,0,0
O011786,2024-03-03,C00181,P0010,R005,1,0.1,904.72,832.19,72.53,0,0
O011787,2025-06-23,C00892,P0081,R010,2,0.05,366.89,335.54,31.35,0,0
O011788,2024-10-06,C00146,P0083,R011,2,0.1,2246.44,1735.06,511.38,0,0
O011789,2024-10-26,C00895,P0055,R017,1,0.05,803.05,517.78,285.27,0,0
O011790,2024-07-01,C01295,P0099,R015,2,0.0,2249.9,1436.9,813.0,0,0
O011791,2024-07-25,C01742,P0030,R003,1,0.1,435.93,320.28,115.65,0,0
O011792,2024-04-16,C00301,P0088,R003,2,0.15,148.32,116.68,31.64,0,0
O011793,2025-02-11,C01775,P0089,R019,4,0.1,3174.05,3024.56,149.49,0,0
O011794,2024-04-16,C01999,P0061,R014,1,0.0,753.65,479.76,273.89,0,0
O011795,2025-05-12,C00134,P0062,R018,1,0.0,282.03,186.59,95.44,0,0
O011796,2024-07-06,C01923,P0016,R003,5,0.0,2112.1,1797.75,314.35,0,0
O011797,2025-02-17,C01814,P0019,R011,5,0.1,235.89,220.1,15.79,0,0
O011798,2025-01-27,C00059,P0051,R002,2,0.0,1687.22,1303.32,383.9,0,0
O011799,2025-04-08,C00127,P0094,R010,1,0.05,825.95,695.08,130.87,0,0
O011800,2025-07-08,C01451,P0029,R007,2,0.1,1775.0,1444.68,330.32,0,0
O011801,2025-02-13,C00840,P0056,R007,2,0.05,1398.76,1092.42,306.34,0,0
O011802,2025-09-15,C00522,P0010,R005,1,0.05,954.98,832.19,122.79,0,0
O011803,2024-07-08,C00809,P0038,R003,2,0.0,815.76,484.88,330.88,0,0
O011804,2025-07-03,C00682,P0046,R003,1,0.0,1047.14,861.63,185.51,0,0
O011805,2024-09-07,C01951,P0098,R011,3,0.05,4000.63,2453.82,1546.81,0,0
O011806,2025-04-04,C00481,P0026,R006,2,0.05,1394.24,1134.0,260.24,0,0
O011807,2024-12-25,C00178,P0015,R007,1,0.05,1181.3,897.03,284.27,0,0
O011808,2025-10-25,C01662,P0008,R016,1,0.05,197.71,128.3,69.41,0,0
O011809,2024-07-17,C01680,P0061,R009,2,0.0,1507.3,959.52,547.78,0,0
O011810,2025-01-14,C01788,P0061,R018,1,0.05,715.97,479.76,236.21,0,0
O011811,2024-04-30,C01943,P0027,R013,1,0.05,891.73,771.98,119.75,0,0
O011812,2025-04-07,C00081,P0033,R019,3,0.05,2021.76,1465.23,556.53,0,0
O011813,2024-01-27,C01538,P0040,R015,2,0.0,1768.88,1556.4,212.48,0,0
O011814,2024-10-27,C00541,P0002,R020,1,0.2,70.38,64.25,6.13,0,0
O011815,2024-01-08,C00844,P0086,R015,2,0.15,1183.06,1178.58,4.48,0,0
O011816,2024-08-27,C00898,P0083,R013,1,0.1,1123.22,867.53,255.69,0,0
O011817,2024-12-19,C01972,P0041,R008,1,0.0,496.05,334.3,161.75,0,0
O011818,2024-08-30,C01044,P0066,R014,5,0.05,4045.62,3557.55,488.07,0,0
O011819,2024-10-09,C00446,P0041,R009,2,0.05,942.5,668.6,273.9,0,0
O011820,2024-04-18,C00176,P0004,R007,1,0.1,923.45,686.46,236.99,0,0
O011821,2025-06-06,C01178,P0067,R001,1,0.05,1162.2,890.89,271.31,0,0
O011822,2025-08-05,C01661,P0078,R018,1,0.05,863.64,738.46,125.18,0,0
O011823,2024-11-28,C01421,P0042,R006,3,0.1,237.49,207.06,30.43,0,0
O011824,2024-02-10,C01868,P0032,R007,3,0.05,3250.42,2626.47,623.95,0,0
O011825,2024-02-15,C00084,P0034,R016,2,0.1,1101.17,1004.1,97.07,0,0
O011826,2025-05-08,C00806,P0044,R015,3,0.1,1043.93,797.61,246.32,0,0
O011827,2025-11-10,C01224,P0056,R014,2,0.05,1398.76,1092.42,306.34,0,0
O011828,2025-09-23,C01715,P0081,R016,3,0.0,579.3,503.31,75.99,0,0
O011829,2024-10-23,C00626,P0027,R020,3,0.1,2534.38,2315.94,218.44,0,0
O011830,2024-12-29,C01353,P0077,R020,2,0.05,1238.4,792.08,446.32,0,0
O011831,2024-04-29,C00416,P0098,R010,1,0.1,1263.36,817.94,445.42,0,0
O011832,2024-02-21,C01184,P0025,R001,2,0.0,542.96,345.72,197.24,0,0
O011833,2025-07-13,C01551,P0059,R003,3,0.0,4004.67,2674.98,1329.69,0,0
O011834,2024-11-09,C01639,P0045,R006,2,0.0,625.88,488.96,136.92,0,0
O011835,2024-12-29,C00904,P0068,R011,2,0.05,1169.53,1014.66,154.87,0,0
O011836,2024-09-07,C00947,P0091,R010,2,0.1,530.73,413.9,116.83,0,0
O011837,2024-08-16,C01764,P0092,R013,1,0.05,59.56,41.5,18.06,0,0
O011838,2025-12-21,C01096,P0053,R016,3,0.1,148.69,145.2,3.49,0,0
O011839,2025-08-19,C00701,P0081,R015,1,0.0,193.1,167.77,25.33,0,0
O011840,2025-05-20,C00550,P0060,R015,5,0.15,1928.35,1703.2,225.15,0,0
O011841,2024-10-11,C01424,P0083,R017,1,0.0,1248.02,867.53,380.49,0,0
O011842,2025-06-11,C01425,P0092,R002,3,0.0,188.1,124.5,63.6,0,0
O011843,2024-09-04,C01076,P0078,R008,1,0.1,818.18,738.46,79.72,0,0
O011844,2025-01-12,C00319,P0009,R018,1,0.0,941.01,785.27,155.74,0,0
O011845,2024-04-16,C00324,P0032,R003,1,0.0,1140.5,875.49,265.01,0,0
O011846,2025-06-02,C00487,P0084,R009,1,0.0,918.15,751.58,166.57,0,0
O011847,2024-02-14,C00024,P0003,R016,2,0.0,2387.64,1540.38,847.26,0,0
O011848,2025-06-12,C00960,P0060,R018,2,0.05,862.09,681.28,180.81,0,0
O011849,2025-03-17,C00830,P0069,R017,3,0.05,2294.36,1838.55,455.81,0,0
O011850,2024-02-18,C00771,P0087,R018,3,0.0,1114.71,685.02,429.69,0,0
O011851,2025-01-04,C01870,P0085,R002,1,0.1,486.6,327.75,158.85,0,0
O011852,2024-06-11,C00480,P0011,R019,3,0.1,1332.37,1247.49,84.88,0,0
O011853,2024-12-14,C01618,P0075,R010,4,0.1,692.6,559.52,133.08,0,0
O011854,2024-01-10,C00384,P0084,R016,1,0.15,780.43,751.58,28.85,0,0
O011855,2025-06-11,C01224,P0015,R006,1,0.0,1243.47,897.03,346.44,0,0
O011856,2025-01-07,C01722,P0057,R016,1,0.0,1078.55,631.71,446.84,0,0
O011857,2024-09-21,C01676,P0072,R003,5,0.1,1244.25,1152.15,92.1,0,0
O011858,2025-10-02,C01182,P0043,R011,4,0.0,82.4,59.28,23.12,0,0
O011859,2025-04-16,C00415,P0046,R001,2,0.15,1780.14,1723.26,56.88,0,0
O011860,2025-03-21,C00755,P0015,R012,1,0.0,1243.47,897.03,346.44,0,0
O011861,2024-04-17,C00850,P0083,R020,2,0.0,2496.04,1735.06,760.98,0,0
O011862,2024-12-31,C01692,P0031,R011,3,0.05,466.06,341.01,125.05,0,0
O011863,2025-05-27,C00755,P0052,R001,1,0.0,453.69,386.04,67.65,0,0
O011864,2025-11-07,C01651,P0060,R011,1,0.05,431.04,340.64,90.4,0,0
O011865,2025-03-17,C01904,P0013,R005,1,0.1,291.09,263.26,27.83,0,0
O011866,2024-05-05,C00222,P0052,R005,4,0.0,1814.76,1544.16,270.6,0,0
O011867,2025-05-10,C01872,P0021,R012,2,0.0,884.78,737.6,147.18,0,0
O011868,2024-02-24,C01135,P0031,R007,2,0.1,294.35,227.34,67.01,0,0
O011869,2024-08-16,C01202,P0044,R008,1,0.05,367.31,265.87,101.44,0,0
O011870,2025-11-01,C00612,P0058,R004,1,0.05,453.86,359.06,94.8,0,0
O011871,2025-08-09,C00668,P0052,R013,3,0.05,1293.02,1158.12,134.9,0,0
O011872,2025-10-21,C01082,P0011,R015,1,0.1,444.12,415.83,28.29,0,0
O011873,2024-09-14,C00398,P0044,R018,2,0.0,773.28,531.74,241.54,0,0
O011874,2025-05-14,C01436,P0006,R009,2,0.05,447.85,298.42,149.43,0,0
O011875,2025-05-26,C01334,P0033,R001,1,0.05,673.92,488.41,185.51,0,0
O011876,2024-06-28,C00018,P0013,R005,2,0.0,646.86,526.52,120.34,0,0
O011877,2025-11-20,C00422,P0023,R020,1,0.0,266.35,211.31,55.04,0,0
O011878,2025-12-09,C01028,P0059,R016,2,0.05,2536.29,1783.32,752.97,0,0
O011879,2024-03-21,C01485,P0095,R011,2,0.0,277.24,174.22,103.02,0,0
O011880,2025-07-13,C00584,P0026,R018,1,0.05,697.12,567.0,130.12,0,0
O011881,2024-11-23,C01774,P0079,R006,1,0.15,86.64,76.83,9.81,0,0
O011882,2025-05-07,C01069,P0007,R001,1,0.1,1311.54,854.41,457.13,0,0
O011883,2025-02-09,C01078,P0042,R014,4,0.0,351.84,276.08,75.76,0,0
O011884,2024-06-11,C00220,P0049,R018,2,0.0,1816.76,1177.28,639.48,0,0
O011885,2024-03-11,C01257,P0016,R003,2,0.0,844.84,719.1,125.74,0,0
O011886,2025-01-10,C01636,P0071,R001,5,0.0,4425.65,3387.4,1038.25,0,0
O011887,2025-09-04,C00423,P0020,R015,2,0.0,2375.66,1458.56,917.1,0,0
O011888,2025-08-24,C01088,P0085,R015,1,0.0,540.67,327.75,212.92,0,0
O011889,2024-07-19,C00013,P0067,R001,3,0.2,2936.09,2672.67,263.42,0,0
O011890,2025-09-20,C00423,P0080,R018,4,0.2,3406.11,3023.88,382.23,0,0
O011891,2024-09-17,C00142,P0023,R020,5,0.0,1331.75,1056.55,275.2,0,0
O011892,2025-02-14,C01540,P0040,R005,1,0.0,884.44,778.2,106.24,0,0
O011893,2024-08-25,C01992,P0077,R017,2,0.1,1173.22,792.08,381.14,0,0
O011894,2025-01-17,C00076,P0054,R019,1,0.1,788.76,623.51,165.25,0,0
O011895,2025-01-21,C01405,P0071,R009,1,0.1,796.62,677.48,119.14,0,0
O011896,2025-05-25,C01186,P0050,R015,1,0.05,1190.88,827.4,363.48,0,0
O011897,2024-12-10,C01405,P0074,R010,1,0.05,472.82,405.74,67.08,0,0
O011898,2025-01-21,C01004,P0072,R020,1,0.0,276.5,230.43,46.07,0,0
O011899,2025-04-21,C01983,P0038,R002,1,0.15,346.7,242.44,104.26,0,0
O011900,2024-11-01,C00080,P0091,R004,2,0.15,501.24,413.9,87.34,0,0
O011901,2025-01-18,C00299,P0079,R005,1,0.0,101.93,76.83,25.1,0,0
O011902,2024-03-03,C00500,P0010,R003,2,0.0,2010.48,1664.38,346.1,0,0
O011903,2025-09-27,C01565,P0006,R002,1,0.05,223.92,149.21,74.71,0,0
O011904,2024-04-02,C00155,P0078,R014,2,0.2,1454.54,1476.92,-22.38,0,0
O011905,2025-09-30,C00248,P0071,R012,4,0.05,3363.49,2709.92,653.57,0,0
O011906,2025-07-09,C01465,P0095,R011,2,0.1,249.52,174.22,75.3,0,0
O011907,2025-11-23,C00837,P0075,R015,1,0.05,182.77,139.88,42.89,0,0
O011908,2024-01-19,C01412,P0028,R017,1,0.05,577.45,519.71,57.74,0,0
O011909,2024-06-07,C00734,P0007,R006,3,0.1,3934.63,2563.23,1371.4,0,0
O011910,2024-02-08,C00179,P0062,R009,1,0.15,239.73,186.59,53.14,0,0
O011911,2024-11-01,C01195,P0058,R014,2,0.1,859.95,718.12,141.83,0,0
O011912,2025-10-23,C00219,P0096,R001,2,0.15,1324.25,918.3,405.95,0,0
O011913,2025-07-14,C00958,P0077,R011,1,0.0,651.79,396.04,255.75,0,0
O011914,2025-05-29,C01761,P0093,R010,1,0.0,907.16,594.21,312.95,0,0
O011915,2025-09-12,C00366,P0081,R006,2,0.0,386.2,335.54,50.66,0,0
O011916,2024-01-04,C00402,P0073,R014,1,0.0,765.93,629.1,136.83,0,0
O011917,2025-07-29,C01897,P0065,R007,2,0.1,918.97,885.02,33.95,0,0
O011918,2024-08-16,C00608,P0066,R007,1,0.0,851.71,711.51,140.2,0,0
O011919,2025-05-20,C00746,P0059,R015,2,0.0,2669.78,1783.32,886.46,0,0
O011920,2025-07-11,C01369,P0088,R011,2,0.15,148.32,116.68,31.64,0,0
O011921,2025-05-16,C00257,P0031,R004,2,0.15,278.0,227.34,50.66,0,0
O011922,2024-11-01,C00122,P0094,R013,1,0.0,869.42,695.08,174.34,0,0
O011923,2025-03-23,C01687,P0064,R007,1,0.05,857.43,757.41,100.02,0,0
O011924,2024-12-08,C01896,P0053,R015,1,0.0,55.07,48.4,6.67,0,0
O011925,2025-04-04,C01975,P0028,R010,1,0.0,607.84,519.71,88.13,0,0
O011926,2024-12-01,C00047,P0036,R005,1,0.0,1048.47,882.0,166.47,0,0
O011927,2024-10-15,C01060,P0066,R002,2,0.05,1618.25,1423.02,195.23,0,0
O011928,2024-05-27,C01699,P0021,R006,2,0.15,752.06,737.6,14.46,0,0
O011929,2024-10-10,C01690,P0001,R014,1,0.05,155.08,115.78,39.3,0,0
O011930,2025-06-11,C00722,P0034,R014,1,0.1,550.58,502.05,48.53,0,0
O011931,2025-09-28,C00981,P0039,R017,2,0.0,1803.12,1377.56,425.56,0,0
O011932,2024-03-16,C00301,P0096,R008,2,0.0,1557.94,918.3,639.64,0,0
O011933,2024-05-13,C00279,P0066,R019,1,0.1,766.54,711.51,55.03,0,0
O011934,2025-01-05,C00755,P0049,R016,1,0.0,908.38,588.64,319.74,0,0
O011935,2025-05-28,C00461,P0099,R007,1,0.0,1124.95,718.45,406.5,0,0
O011936,2024-05-04,C01946,P0046,R006,1,0.1,942.43,861.63,80.8,0,0
O011937,2024-08-25,C00161,P0097,R012,1,0.0,1208.85,802.79,406.06,0,0
O011938,2024-02-04,C01058,P0096,R016,1,0.1,701.07,459.15,241.92,0,0
O011939,2024-02-08,C01114,P0076,R010,3,0.0,1686.39,1326.39,360.0,0,0
O011940,2024-04-14,C00119,P0061,R004,1,0.0,753.65,479.76,273.89,0,0
O011941,2025-06-17,C00882,P0087,R016,3,0.15,947.5,685.02,262.48,0,0
O011942,2025-09-27,C01884,P0041,R010,1,0.05,471.25,334.3,136.95,0,0
O011943,2024-12-30,C00220,P0046,R001,2,0.15,1780.14,1723.26,56.88,0,0
O011944,2024-05-08,C00288,P0028,R004,2,0.05,1154.9,1039.42,115.48,0,0
O011945,2025-11-04,C00331,P0033,R012,1,0.1,638.45,488.41,150.04,0,0
O011946,2024-07-22,C00110,P0019,R011,4,0.0,209.68,176.08,33.6,0,0
O011947,2024-04-23,C01770,P0089,R004,3,0.0,2645.04,2268.42,376.62,0,0
O011948,2024-04-10,C00091,P0001,R015,2,0.0,326.48,231.56,94.92,0,0
O011949,2024-09-15,C00563,P0051,R013,2,0.0,1687.22,1303.32,383.9,0,0
O011950,2025-06-21,C01653,P0045,R011,1,0.05,297.29,244.48,52.81,0,0
O011951,2024-10-17,C01991,P0048,R002,1,0.0,138.57,95.33,43.24,0,0
O011952,2024-11-21,C00307,P0088,R004,1,0.05,82.89,58.34,24.55,0,0
O011953,2024-09-05,C00721,P0087,R004,2,0.0,743.14,456.68,286.46,0,0
O011954,2025-11-20,C00358,P0073,R019,1,0.0,765.93,629.1,136.83,0,0
O011955,2025-05-14,C00385,P0076,R005,5,0.05,2670.12,2210.65,459.47,0,0
O011956,2025-04-30,C01889,P0085,R001,2,0.15,919.14,655.5,263.64,0,0
O011957,2024-11-15,C00676,P0047,R006,1,0.1,443.96,406.08,37.88,0,0
O011958,2025-01-23,C01224,P0054,R015,1,0.0,876.4,623.51,252.89,0,0
O011959,2025-10-08,C00314,P0032,R005,1,0.2,912.4,875.49,36.91,0,0
O011960,2025-04-24,C00571,P0032,R015,2,0.0,2281.0,1750.98,530.02,0,0
O011961,2025-08-17,C00722,P0096,R001,5,0.0,3894.85,2295.75,1599.1,0,0
O011962,2024-01-30,C01173,P0082,R018,5,0.0,930.4,793.3,137.1,0,0
O011963,2025-09-20,C01801,P0054,R011,3,0.0,2629.2,1870.53,758.67,0,0
O011964,2025-11-25,C00487,P0006,R018,1,0.15,200.35,149.21,51.14,0,0
O011965,2025-05-03,C01291,P0080,R015,5,0.1,4789.84,3779.85,1009.99,0,0
O011966,2025-11-30,C00989,P0097,R004,4,0.05,4593.63,3211.16,1382.47,0,0
O011967,2025-02-19,C01591,P0095,R014,2,0.05,263.38,174.22,89.16,0,0
O011968,2024-07-20,C00670,P0078,R019,1,0.0,909.09,738.46,170.63,0,0
O011969,2025-03-19,C00848,P0072,R010,1,0.0,276.5,230.43,46.07,0,0
O011970,2025-04-04,C01246,P0017,R004,2,0.05,1156.8,913.8,243.0,0,0
O011971,2024-04-15,C00887,P0013,R012,1,0.0,323.43,263.26,60.17,0,0
O011972,2024-05-27,C01518,P0035,R012,2,0.05,1905.51,1506.58,398.93,0,0
O011973,2024-08-01,C00028,P0065,R016,2,0.1,918.97,885.02,33.95,0,0
O011974,2025-02-04,C00698,P0094,R004,5,0.0,4347.1,3475.4,871.7,0,0
O011975,2024-04-18,C00349,P0091,R014,1,0.05,280.11,206.95,73.16,0,0
O011976,2025-07-17,C00288,P0039,R008,1,0.05,856.48,688.78,167.7,0,0
O011977,2024-03-21,C00107,P0045,R005,1,0.05,297.29,244.48,52.81,0,0
O011978,2025-11-18,C00712,P0040,R016,1,0.0,884.44,778.2,106.24,0,0
O011979,2025-05-09,C00436,P0062,R011,1,0.1,253.83,186.59,67.24,0,0
O011980,2024-09-04,C01517,P0086,R019,2,0.05,1322.25,1178.58,143.67,0,0
O011981,2024-09-29,C01005,P0084,R005,2,0.0,1836.3,1503.16,333.14,0,0
O011982,2025-05-21,C01575,P0092,R007,3,0.05,178.7,124.5,54.2,0,0
O011983,2024-03-05,C01771,P0061,R019,1,0.1,678.28,479.76,198.52,0,0
O011984,2025-06-07,C01572,P0073,R009,2,0.05,1455.27,1258.2,197.07,0,0
O011985,2025-02-07,C00842,P0097,R008,2,0.2,1934.16,1605.58,328.58,0,0
